Date,Hour,Time_x,Purchase Bid (MW),Total Sell Bid (MW),Sell bid Solar (MW),Sell bid Non-Solar (MW),Sell bid Hydro (MW),MCV Total (MW),MCV Solar (MW),MCV Non-Solar (MW),MCV Hydro (MW),MCP (Rs/MWh)
2025-03-25,11,10:15 - 10:30,2457.3,1899.7,1654.4,234.8,10.5,1244.0,1046.78,186.72,10.5,2917.52
2025-03-25,11,10:30 - 10:45,2375.7,1859.2,1613.7,235.0,10.5,1261.99,1063.68,187.81,10.5,2928.59
2025-03-25,11,10:45 - 11:00,2397.1,1861.8,1616.5,234.8,10.5,1243.5,1045.84,187.16,10.5,2916.55
2025-03-25,12,11:00 - 11:15,2518.6,1847.0,1603.4,233.1,10.5,1397.59,1194.78,192.31,10.5,2799.9
2025-03-25,12,11:15 - 11:30,2474.0,1871.5,1627.9,233.1,10.5,1411.6,1210.88,190.22,10.5,2759.75
2025-03-25,12,11:30 - 11:45,2474.7,1870.8,1627.2,233.1,10.5,1277.3,1077.9,188.9,10.5,2758.65
2025-03-25,12,11:45 - 12:00,2361.2,1871.5,1627.9,233.1,10.5,1283.79,1085.78,187.51,10.5,2738.55
2025-03-25,13,12:00 - 12:15,2932.8,1833.6,1592.0,231.1,10.5,1287.39,1089.28,187.61,10.5,2559.7
2025-03-25,13,12:15 - 12:30,2953.1,1827.3,1568.2,231.4,27.7,1374.8,1155.93,191.17,27.7,2469.93
2025-03-25,13,12:30 - 12:45,2982.1,1851.2,1591.9,231.6,27.7,1346.3,1127.92,190.68,27.7,2398.88
2025-03-25,13,12:45 - 13:00,2973.0,1851.3,1591.9,231.7,27.7,1325.4,1108.99,188.71,27.7,2339.73
2025-03-25,14,13:00 - 13:15,2818.6,1879.7,1621.9,230.1,27.7,1343.7,1131.57,184.43,27.7,2197.72
2025-03-25,14,13:15 - 13:30,2813.3,1880.7,1622.5,230.5,27.7,1338.4,1128.44,182.26,27.7,2114.54
2025-03-25,14,13:30 - 13:45,2949.4,1881.5,1621.2,232.6,27.7,1329.5,1118.26,183.54,27.7,2115.52
2025-03-25,14,13:45 - 14:00,2870.2,1848.5,1586.3,234.5,27.7,1350.29,1134.7,187.89,27.7,2131.73
2025-03-25,15,14:00 - 14:15,3073.7,1856.1,1588.2,239.7,28.2,1287.8,1064.6,195.0,28.2,2396.62
2025-03-25,15,14:15 - 14:30,3273.4,1850.9,1581.2,241.5,28.2,1302.24,1078.51,195.53,28.2,2404.54
2025-03-25,15,14:30 - 14:45,3469.5,1880.2,1625.1,244.1,11.0,1274.49,1065.4,198.09,11.0,2509.55
2025-03-25,15,14:45 - 15:00,3687.4,1885.2,1627.1,247.1,11.0,1281.4,1067.9,202.5,11.0,2560.68
2025-03-25,16,15:00 - 15:15,4036.8,1955.5,1693.6,250.9,11.0,1284.3,1066.55,206.75,11.0,2744.72
2025-03-25,16,15:15 - 15:30,4353.1,1986.6,1721.6,254.0,11.0,1259.39,1038.89,209.5,11.0,2898.72
2025-03-25,16,15:30 - 15:45,4676.2,1978.8,1704.3,263.5,11.0,1256.5,1026.06,219.44,11.0,2917.82
2025-03-25,16,15:45 - 16:00,5062.6,1909.2,1632.1,266.1,11.0,1272.8,1036.19,225.61,11.0,2979.96
2025-03-25,17,16:00 - 16:15,5872.7,1888.4,1609.0,268.4,11.0,1389.0,1148.9,229.1,11.0,3300.26
2025-03-25,17,16:15 - 16:30,6269.9,1774.2,1492.9,270.3,11.0,1216.49,974.49,231.0,11.0,3500.56
2025-03-25,17,16:30 - 16:45,5368.0,1690.8,1406.2,273.6,11.0,1201.1,957.8,232.3,11.0,3540.07
2025-03-25,17,16:45 - 17:00,5388.8,1559.6,1273.5,275.1,11.0,1120.7,875.9,233.8,11.0,3799.63
2025-03-25,18,17:00 - 17:15,5449.5,1531.4,1219.5,282.0,29.9,1185.2,914.6,240.7,29.9,3500.92
2025-03-25,18,17:15 - 17:30,5055.1,1251.4,937.7,283.8,29.9,1032.5,760.1,242.5,29.9,3790.47
2025-03-25,18,17:30 - 17:45,5850.7,988.8,674.1,284.8,29.9,849.3,545.7,273.7,29.9,4200.36
2025-03-25,18,17:45 - 18:00,5079.3,1013.2,577.5,405.8,29.9,1013.2,577.5,405.8,29.9,6500.79
2025-03-25,19,18:00 - 18:15,3467.5,940.0,311.7,589.3,39.0,934.0,311.7,583.3,39.0,7500.83
2025-03-25,19,18:15 - 18:30,2675.2,1089.1,159.5,890.6,39.0,1083.1,159.5,884.6,39.0,7500.52
2025-03-25,19,18:30 - 18:45,2738.7,1073.2,68.0,949.2,56.0,1061.2,56.0,949.2,56.0,8500.45
2025-03-25,19,18:45 - 19:00,4096.6,394.4,11.8,343.6,39.0,394.39,11.8,343.59,39.0,10000.0
2025-03-25,20,19:00 - 19:15,4154.4,494.0,3.0,452.0,39.0,493.98,3.0,451.98,39.0,10000.0
2025-03-25,20,19:15 - 19:30,4216.3,489.8,0.0,450.8,39.0,489.79,0.0,450.79,39.0,10000.0
2025-03-25,20,19:30 - 19:45,4014.5,489.3,0.0,450.3,39.0,489.28,0.0,450.28,39.0,10000.0
2025-03-25,20,19:45 - 20:00,3454.0,488.2,0.0,449.2,39.0,488.18,0.0,449.18,39.0,10000.0
2025-03-25,21,20:00 - 20:15,2941.3,459.0,0.0,448.0,11.0,459.0,0.0,448.0,11.0,10000.0
2025-03-25,21,20:15 - 20:30,2933.3,532.9,0.0,468.9,64.0,532.9,0.0,468.9,64.0,10000.0
2025-03-25,21,20:30 - 20:45,2320.9,487.0,0.0,466.0,21.0,487.0,0.0,466.0,21.0,7500.33
2025-03-25,21,20:45 - 21:00,2353.7,586.7,0.0,565.7,21.0,576.7,0.0,555.7,21.0,7500.01
2025-03-25,22,21:00 - 21:15,2143.3,740.3,0.0,719.3,21.0,709.2,0.0,688.2,21.0,7149.76
2025-03-25,22,21:15 - 21:30,2101.3,750.5,0.0,729.5,21.0,671.2,0.0,650.2,21.0,6949.99
2025-03-25,22,21:30 - 21:45,2033.8,745.5,0.0,724.5,21.0,651.5,0.0,630.5,21.0,6298.17
2025-03-25,22,21:45 - 22:00,1971.6,752.1,0.0,731.1,21.0,649.1,0.0,628.1,21.0,6000.81
2025-03-25,23,22:00 - 22:15,2229.6,692.6,0.0,652.7,39.9,566.7,0.0,536.8,29.9,5699.75
2025-03-25,23,22:15 - 22:30,2391.9,686.9,0.0,657.0,29.9,588.8,0.0,558.9,29.9,6298.15
2025-03-25,23,22:30 - 22:45,2291.0,693.2,0.0,663.3,29.9,588.4,0.0,558.5,29.9,6212.53
2025-03-25,23,22:45 - 23:00,2233.8,695.3,0.0,665.4,29.9,590.8,0.0,560.9,29.9,6178.68
2025-03-25,24,23:00 - 23:15,1770.7,724.5,0.0,694.6,29.9,549.81,0.0,519.91,29.9,5099.91
2025-03-25,24,23:15 - 23:30,1876.0,716.2,0.0,686.3,29.9,547.82,0.0,517.92,29.9,5099.89
2025-03-25,24,23:30 - 23:45,1855.1,717.8,0.0,687.9,29.9,546.82,0.0,516.92,29.9,5099.87
2025-03-25,24,23:45 - 24:00,1817.6,724.9,0.0,695.0,29.9,542.75,0.0,512.85,29.9,5099.82
2025-03-26,1,00:00 - 00:15,2247.6,640.1,0.0,587.7,52.4,588.9,0.0,536.5,52.4,4999.88
2025-03-26,1,00:15 - 00:30,2360.3,642.2,0.0,589.8,52.4,560.8,0.0,508.4,52.4,4999.76
2025-03-26,1,00:30 - 00:45,2735.1,648.1,0.0,595.7,52.4,541.8,0.0,489.41,52.39,4999.68
2025-03-26,1,00:45 - 01:00,2980.7,651.4,0.0,599.0,52.4,523.81,0.0,471.41,52.4,4999.61
2025-03-26,2,01:00 - 01:15,2720.3,655.2,0.0,602.8,52.4,500.8,0.0,448.4,52.4,5000.5
2025-03-26,2,01:15 - 01:30,2871.1,654.8,0.0,602.4,52.4,490.8,0.0,438.4,52.4,5000.46
2025-03-26,2,01:30 - 01:45,2053.6,535.5,0.0,483.1,52.4,468.7,0.0,416.3,52.4,5000.77
2025-03-26,2,01:45 - 02:00,2047.9,532.2,0.0,479.8,52.4,491.1,0.0,438.7,52.4,4200.97
2025-03-26,3,02:00 - 02:15,2151.2,489.3,0.0,447.9,41.4,478.2,0.0,436.8,41.4,4250.56
2025-03-26,3,02:15 - 02:30,2156.2,487.1,0.0,445.7,41.4,476.0,0.0,434.6,41.4,4250.93
2025-03-26,3,02:30 - 02:45,2103.4,485.0,0.0,443.6,41.4,477.0,0.0,435.6,41.4,4999.07
2025-03-26,3,02:45 - 03:00,2168.6,482.0,0.0,440.6,41.4,482.0,0.0,440.6,41.4,5300.0
2025-03-26,4,03:00 - 03:15,2278.3,553.6,0.0,531.1,22.5,542.5,0.0,520.0,22.5,4200.57
2025-03-26,4,03:15 - 03:30,2301.6,550.2,0.0,527.7,22.5,539.09,0.0,516.59,22.5,4200.44
2025-03-26,4,03:30 - 03:45,2278.2,546.9,0.0,524.4,22.5,535.8,0.0,513.3,22.5,4200.52
2025-03-26,4,03:45 - 04:00,2242.1,560.7,0.0,538.2,22.5,549.6,0.0,527.1,22.5,4200.29
2025-03-26,5,04:00 - 04:15,2502.6,561.0,0.0,538.5,22.5,461.1,0.0,438.6,22.5,4499.63
2025-03-26,5,04:15 - 04:30,2356.8,560.9,0.0,538.4,22.5,458.1,0.0,435.6,22.5,4499.62
2025-03-26,5,04:30 - 04:45,2470.5,557.0,0.0,534.5,22.5,462.2,0.0,439.7,22.5,4499.66
2025-03-26,5,04:45 - 05:00,2121.5,555.1,0.0,532.6,22.5,452.2,0.0,429.7,22.5,4499.63
2025-03-26,6,05:00 - 05:15,1871.3,573.5,0.0,551.0,22.5,457.8,0.0,435.3,22.5,4499.57
2025-03-26,6,05:15 - 05:30,1785.4,568.5,0.0,546.0,22.5,492.8,0.0,470.3,22.5,4499.73
2025-03-26,6,05:30 - 05:45,1990.7,589.0,0.0,538.3,50.7,522.8,0.0,472.1,50.7,4499.76
2025-03-26,6,05:45 - 06:00,2232.8,586.3,0.0,535.6,50.7,556.8,0.0,506.1,50.7,4499.91
2025-03-26,7,06:00 - 06:15,2553.1,591.7,0.1,530.1,61.5,591.7,0.1,530.1,61.5,5095.7
2025-03-26,7,06:15 - 06:30,3015.7,590.7,0.3,528.9,61.5,590.7,0.3,528.9,61.5,5390.79
2025-03-26,7,06:30 - 06:45,3156.0,479.3,3.6,414.2,61.5,357.1,0.8,294.8,61.5,5999.99
2025-03-26,7,06:45 - 07:00,3288.4,488.4,13.9,413.0,61.5,361.8,5.7,294.6,61.5,6000.05
2025-03-26,8,07:00 - 07:15,3563.2,498.7,60.1,389.1,49.5,370.24,39.95,280.79,49.5,6201.06
2025-03-26,8,07:15 - 07:30,3506.4,601.2,170.8,380.9,49.5,392.86,70.06,273.3,49.5,5999.19
2025-03-26,8,07:30 - 07:45,3310.1,988.8,589.0,350.3,49.5,519.4,217.98,251.92,49.5,4660.1
2025-03-26,8,07:45 - 08:00,2777.2,1479.6,1083.7,346.4,49.5,703.69,398.44,255.75,49.5,4199.18
2025-03-26,9,08:00 - 08:15,2446.4,1258.8,877.6,331.7,49.5,832.51,524.59,258.42,49.5,4100.31
2025-03-26,9,08:15 - 08:30,1907.5,1511.9,1136.8,325.6,49.5,852.66,568.4,234.76,49.5,4099.12
2025-03-26,9,08:30 - 08:45,2387.4,1620.6,1265.9,318.8,35.9,979.16,699.68,243.58,35.9,4000.26
2025-03-26,9,08:45 - 09:00,2200.2,1597.7,1301.4,262.8,33.5,1178.0,936.38,208.12,33.5,3459.51
2025-03-26,10,09:00 - 09:15,3462.0,1821.6,1502.3,307.3,12.0,1061.32,835.3,214.02,12.0,3870.32
2025-03-26,10,09:15 - 09:30,3239.1,1739.8,1469.2,258.6,12.0,1145.79,927.68,206.11,12.0,3382.59
2025-03-26,10,09:30 - 09:45,3133.0,1919.9,1651.6,256.3,12.0,1344.29,1129.17,203.12,12.0,3339.55
2025-03-26,10,09:45 - 10:00,2858.8,2004.8,1736.7,256.1,12.0,1323.5,1110.22,201.28,12.0,3206.47
2025-03-26,11,10:00 - 10:15,2825.1,2045.7,1777.4,256.3,12.0,1289.4,1075.01,202.39,12.0,2914.5
2025-03-26,11,10:15 - 10:30,2672.6,2089.6,1821.6,256.0,12.0,1236.89,1025.27,199.62,12.0,2917.38
2025-03-26,11,10:30 - 10:45,2570.6,2029.6,1761.3,256.3,12.0,1284.4,1071.48,200.92,12.0,2928.41
2025-03-26,11,10:45 - 11:00,2532.6,2035.9,1768.0,255.9,12.0,1251.4,1039.86,199.54,12.0,2916.36
2025-03-26,12,11:00 - 11:15,2443.8,2019.9,1754.7,253.2,12.0,1340.19,1126.2,201.99,12.0,2799.49
2025-03-26,12,11:15 - 11:30,2387.9,2024.6,1760.0,252.6,12.0,1341.4,1127.92,201.48,12.0,2759.48
2025-03-26,12,11:30 - 11:45,2375.4,2020.7,1756.5,252.2,12.0,1288.9,1073.57,203.33,12.0,2758.58
2025-03-26,12,11:45 - 12:00,2379.2,2025.8,1761.5,252.3,12.0,1292.7,1077.29,203.41,12.0,2738.58
2025-03-26,13,12:00 - 12:15,2062.8,1943.8,1681.6,250.2,12.0,1282.88,1066.5,204.38,12.0,2569.71
2025-03-26,13,12:15 - 12:30,1937.2,1961.1,1682.2,249.7,29.2,1227.29,996.44,201.65,29.2,2560.61
2025-03-26,13,12:30 - 12:45,1970.7,1966.2,1687.5,249.5,29.2,1285.39,1053.96,202.23,29.2,2469.65
2025-03-26,13,12:45 - 13:00,1952.3,1997.4,1719.5,248.7,29.2,1279.0,1050.92,198.88,29.2,2396.53
2025-03-26,14,13:00 - 13:15,1726.0,1993.9,1717.1,247.6,29.2,1297.1,1074.18,193.72,29.2,2197.41
2025-03-26,14,13:15 - 13:30,1756.5,1995.5,1718.4,247.9,29.2,1297.59,1071.64,196.75,29.2,2114.56
2025-03-26,14,13:30 - 13:45,1924.5,1992.4,1714.4,248.8,29.2,1330.6,1104.61,196.79,29.2,2122.56
2025-03-26,14,13:45 - 14:00,2008.7,1988.7,1712.1,247.4,29.2,1294.8,1067.85,197.75,29.2,2165.68
2025-03-26,15,14:00 - 14:15,2258.0,1988.8,1708.5,251.1,29.2,1260.77,1031.5,200.07,29.2,2404.4
2025-03-26,15,14:15 - 14:30,2466.3,1983.7,1702.2,252.3,29.2,1264.9,1033.96,201.74,29.2,2499.43
2025-03-26,15,14:30 - 14:45,2563.0,2017.0,1751.4,253.6,12.0,1168.49,957.24,199.25,12.0,2659.24
2025-03-26,15,14:45 - 15:00,2715.5,2006.4,1740.0,254.4,12.0,1125.9,914.76,199.14,12.0,2710.2
2025-03-26,16,15:00 - 15:15,2964.2,2071.0,1792.5,266.5,12.0,1235.7,1006.81,216.89,12.0,2898.49
2025-03-26,16,15:15 - 15:30,3016.2,2064.1,1782.6,269.5,12.0,1340.99,1106.55,222.44,12.0,2899.62
2025-03-26,16,15:30 - 15:45,3361.1,2086.8,1802.0,272.8,12.0,1325.6,1085.68,227.92,12.0,2918.72
2025-03-26,16,15:45 - 16:00,3780.8,2027.4,1740.0,275.4,12.0,1289.99,1050.29,227.7,12.0,3049.58
2025-03-26,17,16:00 - 16:15,4477.2,1990.0,1701.6,275.4,13.0,1238.79,998.32,227.47,13.0,3299.56
2025-03-26,17,16:15 - 16:30,5022.2,1923.0,1634.7,275.3,13.0,1112.41,874.32,225.09,13.0,3500.44
2025-03-26,17,16:30 - 16:45,3853.3,1857.2,1564.0,280.2,13.0,1202.2,957.87,231.33,13.0,3539.66
2025-03-26,17,16:45 - 17:00,3484.3,1768.3,1470.3,285.0,13.0,1171.4,921.31,237.09,13.0,3799.73
2025-03-26,18,17:00 - 17:15,3062.0,1685.9,1369.0,285.0,31.9,1106.2,843.65,230.65,31.9,3977.43
2025-03-26,18,17:15 - 17:30,3350.8,1417.2,1098.8,286.5,31.9,1073.56,779.06,262.6,31.9,4100.55
2025-03-26,18,17:30 - 17:45,4281.2,1111.0,790.3,288.8,31.9,1075.5,765.9,277.7,31.9,4301.46
2025-03-26,18,17:45 - 18:00,3111.3,1123.1,669.6,421.6,31.9,1123.1,669.6,421.6,31.9,6500.59
2025-03-26,19,18:00 - 18:15,2862.9,1922.8,403.8,1478.0,41.0,1343.9,81.3,1221.6,41.0,5499.73
2025-03-26,19,18:15 - 18:30,2908.8,1516.5,176.3,1277.7,62.5,1260.8,55.1,1143.2,62.5,6499.29
2025-03-26,19,18:30 - 18:45,4168.5,523.8,50.7,417.1,56.0,523.8,50.7,417.1,56.0,10000.0
2025-03-26,19,18:45 - 19:00,4367.0,375.4,9.8,324.6,41.0,375.4,9.8,324.6,41.0,10000.0
2025-03-26,20,19:00 - 19:15,4683.0,462.5,3.0,418.5,41.0,462.49,3.0,418.49,41.0,10000.0
2025-03-26,20,19:15 - 19:30,4627.5,460.3,0.0,419.3,41.0,460.3,0.0,419.3,41.0,10000.0
2025-03-26,20,19:30 - 19:45,4191.7,459.5,0.0,418.5,41.0,459.48,0.0,418.48,41.0,10000.0
2025-03-26,20,19:45 - 20:00,3746.4,460.1,0.0,419.1,41.0,460.08,0.0,419.08,41.0,10000.0
2025-03-26,21,20:00 - 20:15,3220.1,457.4,0.0,416.4,41.0,457.4,0.0,416.4,41.0,10000.0
2025-03-26,21,20:15 - 20:30,2915.5,456.1,0.0,415.1,41.0,456.1,0.0,415.1,41.0,10000.0
2025-03-26,21,20:30 - 20:45,2961.6,448.8,0.0,423.7,25.1,448.8,0.0,423.7,25.1,10000.0
2025-03-26,21,20:45 - 21:00,3040.8,449.2,0.0,424.1,25.1,449.19,0.0,424.09,25.1,10000.0
2025-03-26,22,21:00 - 21:15,3010.1,548.6,0.0,507.3,41.3,548.59,0.0,507.29,41.3,10000.0
2025-03-26,22,21:15 - 21:30,2667.8,738.2,0.0,717.9,20.3,628.4,0.0,615.4,13.0,6310.55
2025-03-26,22,21:30 - 21:45,2939.9,733.4,0.0,713.1,20.3,726.4,0.0,706.1,20.3,7500.59
2025-03-26,22,21:45 - 22:00,2465.4,741.7,0.0,728.7,13.0,701.4,0.0,688.4,13.0,7149.49
2025-03-26,23,22:00 - 22:15,3067.8,716.6,0.0,684.7,31.9,704.2,0.0,672.3,31.9,7149.92
2025-03-26,23,22:15 - 22:30,3013.4,722.7,0.0,690.8,31.9,677.7,0.0,645.8,31.9,7000.41
2025-03-26,23,22:30 - 22:45,2945.6,741.1,0.0,709.2,31.9,677.1,0.0,645.2,31.9,6310.77
2025-03-26,23,22:45 - 23:00,2912.6,736.9,0.0,705.0,31.9,677.9,0.0,646.0,31.9,6310.58
2025-03-26,24,23:00 - 23:15,2683.0,731.3,0.0,699.4,31.9,676.3,0.0,644.4,31.9,6300.44
2025-03-26,24,23:15 - 23:30,2478.6,741.6,0.0,709.7,31.9,676.59,0.0,644.7,31.89,6300.33
2025-03-26,24,23:30 - 23:45,2641.9,722.2,0.0,690.3,31.9,676.19,0.0,644.3,31.89,6300.3
2025-03-26,24,23:45 - 24:00,2572.2,724.1,0.0,692.2,31.9,678.1,0.0,646.2,31.9,6300.16
2025-03-27,1,00:00 - 00:15,2057.1,784.9,0.0,743.5,41.4,460.7,0.0,419.3,41.4,5400.99
2025-03-27,1,00:15 - 00:30,2134.9,794.6,0.0,753.2,41.4,463.4,0.0,422.0,41.4,5400.89
2025-03-27,1,00:30 - 00:45,2721.0,812.9,0.0,760.5,52.4,474.6,0.0,426.3,48.3,5499.81
2025-03-27,1,00:45 - 01:00,2971.7,817.4,0.0,765.0,52.4,458.3,0.0,427.4,30.9,4702.91
2025-03-27,2,01:00 - 01:15,2733.1,819.3,0.0,766.9,52.4,458.2,0.0,427.3,30.9,4701.45
2025-03-27,2,01:15 - 01:30,2932.6,814.7,0.0,762.3,52.4,434.86,0.0,403.96,30.9,4699.8
2025-03-27,2,01:30 - 01:45,1924.0,900.2,0.0,852.1,48.1,423.3,0.0,392.29,31.01,4699.01
2025-03-27,2,01:45 - 02:00,2090.8,789.3,0.0,750.0,39.3,445.2,0.0,405.9,39.3,4302.0
2025-03-27,3,02:00 - 02:15,2184.4,756.1,0.0,716.8,39.3,445.0,0.0,405.7,39.3,4250.23
2025-03-27,3,02:15 - 02:30,2272.0,756.8,0.0,717.5,39.3,445.7,0.0,406.4,39.3,4250.27
2025-03-27,3,02:30 - 02:45,2353.3,854.4,0.0,813.0,41.4,422.3,0.0,380.9,41.4,4250.84
2025-03-27,3,02:45 - 03:00,2298.7,854.8,0.0,813.4,41.4,422.7,0.0,381.3,41.4,4250.83
2025-03-27,4,03:00 - 03:15,2245.5,732.5,0.0,710.0,22.5,421.4,0.0,398.9,22.5,4250.85
2025-03-27,4,03:15 - 03:30,2223.7,729.5,0.0,707.0,22.5,418.4,0.0,395.9,22.5,4250.98
2025-03-27,4,03:30 - 03:45,2168.7,729.7,0.0,707.2,22.5,418.6,0.0,396.1,22.5,4250.98
2025-03-27,4,03:45 - 04:00,2161.9,739.2,0.0,716.7,22.5,428.1,0.0,405.6,22.5,4250.65
2025-03-27,5,04:00 - 04:15,2535.8,560.1,0.0,537.6,22.5,549.0,0.0,526.5,22.5,4000.68
2025-03-27,5,04:15 - 04:30,2491.2,567.3,0.0,547.9,19.4,556.2,0.0,536.8,19.4,4000.61
2025-03-27,5,04:30 - 04:45,2576.9,574.2,0.0,551.7,22.5,563.1,0.0,540.6,22.5,4000.6
2025-03-27,5,04:45 - 05:00,2288.4,569.9,0.0,547.4,22.5,558.79,0.0,536.3,22.49,4000.72
2025-03-27,6,05:00 - 05:15,1986.9,586.7,0.0,564.2,22.5,565.1,0.0,553.1,12.0,4200.07
2025-03-27,6,05:15 - 05:30,1888.3,474.9,0.0,452.4,22.5,463.8,0.0,441.3,22.5,4487.02
2025-03-27,6,05:30 - 05:45,1769.0,503.6,0.0,452.9,50.7,479.4,0.0,444.3,35.1,4699.27
2025-03-27,6,05:45 - 06:00,1774.5,506.9,0.0,456.2,50.7,485.4,0.0,448.13,37.27,4999.38
2025-03-27,7,06:00 - 06:15,2103.0,633.2,0.1,571.6,61.5,504.5,0.1,464.4,40.0,5500.05
2025-03-27,7,06:15 - 06:30,2566.5,651.0,0.2,589.3,61.5,504.3,0.2,464.1,40.0,5500.59
2025-03-27,7,06:30 - 06:45,2949.5,609.9,3.1,545.3,61.5,465.1,2.5,401.1,61.5,5550.41
2025-03-27,7,06:45 - 07:00,3027.8,619.1,12.9,544.7,61.5,473.8,11.8,400.5,61.5,5500.6
2025-03-27,8,07:00 - 07:15,2925.0,639.4,57.4,520.5,61.5,470.4,32.6,376.3,61.5,5390.99
2025-03-27,8,07:15 - 07:30,2576.7,751.4,165.5,524.4,61.5,521.0,84.7,374.8,61.5,4700.76
2025-03-27,8,07:30 - 07:45,2859.5,902.3,343.1,508.7,50.5,590.8,183.7,356.6,50.5,4400.97
2025-03-27,8,07:45 - 08:00,2848.8,981.0,535.0,395.5,50.5,751.79,447.37,253.92,50.5,4198.65
2025-03-27,9,08:00 - 08:15,2621.0,1296.8,777.4,468.9,50.5,893.8,516.51,326.79,50.5,4099.24
2025-03-27,9,08:15 - 08:30,2062.3,1512.3,1003.2,458.6,50.5,923.0,566.0,306.5,50.5,4000.67
2025-03-27,9,08:30 - 08:45,2537.6,1638.1,1151.4,444.8,41.9,946.2,641.07,263.23,41.9,3999.01
2025-03-27,9,08:45 - 09:00,2069.8,1642.1,1236.3,367.0,38.8,1071.2,839.48,198.22,33.5,3459.33
2025-03-27,10,09:00 - 09:15,3206.8,1736.3,1389.6,330.0,16.7,1019.59,750.22,252.67,16.7,3869.03
2025-03-27,10,09:15 - 09:30,2920.1,1604.5,1337.9,254.6,12.0,1082.5,870.66,199.84,12.0,3382.57
2025-03-27,10,09:30 - 09:45,2790.6,1749.2,1483.9,253.3,12.0,1094.8,890.64,192.16,12.0,3339.34
2025-03-27,10,09:45 - 10:00,2529.2,1893.0,1628.5,252.5,12.0,1114.02,911.26,190.76,12.0,3205.32
2025-03-27,11,10:00 - 10:15,2538.8,1899.5,1637.2,250.3,12.0,1197.0,992.95,192.05,12.0,2914.44
2025-03-27,11,10:15 - 10:30,2195.5,1931.2,1669.7,249.5,12.0,1204.58,1002.16,190.42,12.0,2916.41
2025-03-27,11,10:30 - 10:45,2040.4,1797.8,1536.8,249.0,12.0,1198.0,994.2,191.8,12.0,2927.47
2025-03-27,11,10:45 - 11:00,2053.1,1820.0,1558.7,249.3,12.0,1210.8,1007.14,191.66,12.0,2915.46
2025-03-27,12,11:00 - 11:15,2038.8,1830.6,1571.4,247.2,12.0,1267.09,1058.58,196.51,12.0,2798.62
2025-03-27,12,11:15 - 11:30,1983.1,1831.4,1572.7,246.7,12.0,1271.7,1063.44,196.26,12.0,2758.63
2025-03-27,12,11:30 - 11:45,1942.2,1803.9,1546.3,245.6,12.0,1281.8,1074.19,195.61,12.0,2758.63
2025-03-27,12,11:45 - 12:00,1888.2,1820.5,1565.7,242.8,12.0,1276.8,1071.51,193.29,12.0,2738.59
2025-03-27,13,12:00 - 12:15,2059.3,1745.8,1495.8,238.0,12.0,1260.1,1058.4,189.7,12.0,2569.61
2025-03-27,13,12:15 - 12:30,2651.8,1729.2,1467.2,232.8,29.2,1251.6,1035.74,186.66,29.2,2560.62
2025-03-27,13,12:30 - 12:45,3295.1,1760.3,1494.0,237.1,29.2,1251.5,1032.33,189.97,29.2,2469.57
2025-03-27,13,12:45 - 13:00,3878.9,1757.8,1494.3,234.3,29.2,1239.8,1020.28,190.32,29.2,2396.7
2025-03-27,14,13:00 - 13:15,3944.0,1756.1,1493.1,233.8,29.2,1352.5,1133.74,189.56,29.2,2099.78
2025-03-27,14,13:15 - 13:30,4188.7,1757.5,1496.9,231.4,29.2,1343.2,1126.49,187.51,29.2,2099.76
2025-03-27,14,13:30 - 13:45,4375.0,1758.6,1496.5,232.9,29.2,1328.5,1109.62,189.68,29.2,2099.85
2025-03-27,14,13:45 - 14:00,4475.5,1759.7,1497.1,233.4,29.2,1328.98,1109.58,190.2,29.2,2099.86
2025-03-27,15,14:00 - 14:15,4557.9,1759.3,1493.9,236.2,29.2,1227.7,1006.6,191.9,29.2,2399.58
2025-03-27,15,14:15 - 14:30,4603.0,1755.9,1489.0,237.7,29.2,1270.3,1045.46,195.64,29.2,2399.77
2025-03-27,15,14:30 - 14:45,4316.2,1823.8,1572.7,239.1,12.0,1230.18,1024.95,193.23,12.0,2658.44
2025-03-27,15,14:45 - 15:00,3827.1,1812.7,1560.4,240.3,12.0,1179.59,973.93,193.66,12.0,2709.38
2025-03-27,16,15:00 - 15:15,3551.2,1882.9,1626.5,244.4,12.0,1310.29,1097.55,200.74,12.0,2897.63
2025-03-27,16,15:15 - 15:30,3272.4,1853.6,1594.8,246.8,12.0,1327.7,1110.17,205.53,12.0,2899.83
2025-03-27,16,15:30 - 15:45,3568.3,1860.3,1600.5,247.8,12.0,1302.3,1081.8,208.5,12.0,2988.01
2025-03-27,16,15:45 - 16:00,3718.0,1836.5,1576.7,247.8,12.0,1240.38,1020.99,207.39,12.0,3049.91
2025-03-27,17,16:00 - 16:15,4258.8,1853.3,1588.8,251.5,13.0,1183.38,963.35,207.03,13.0,3299.6
2025-03-27,17,16:15 - 16:30,4680.4,1763.3,1494.2,256.1,13.0,1046.2,824.49,208.71,13.0,3499.49
2025-03-27,17,16:30 - 16:45,3790.7,1710.2,1434.5,262.7,13.0,1064.7,836.46,215.24,13.0,3539.62
2025-03-27,17,16:45 - 17:00,3352.6,1571.2,1295.1,263.1,13.0,927.49,700.69,213.8,13.0,3799.5
2025-03-27,18,17:00 - 17:15,3063.5,1599.6,1200.8,366.9,31.9,933.27,685.45,215.92,31.9,3976.27
